"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81","RT @UNC_Health_Care: Follow these simple tips to help avoid catching a #cold or the #flu while flying on a plane or visiting an airport. #t…",FALSE,0,NA,2019-03-05 13:56:40,FALSE,NA,"1102930931466293250",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UNCMedCenter",1,TRUE,FALSE,NA,NA
"82","If you have plans to conduct interviews for research during cold and flu season, here are some suggestions:

<U+0001F44F><U+0001F3FC> Was… https://t.co/YB4cGHEvIw",FALSE,10,NA,2019-03-05 13:55:45,TRUE,NA,"1102930703786881024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WxCastle",2,FALSE,FALSE,NA,NA
"83","https://t.co/OEvXJZCfth https://t.co/OEvXJZCfth",FALSE,0,NA,2019-03-05 13:52:33,FALSE,NA,"1102929895548702720",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NTPtalk",0,FALSE,FALSE,NA,NA
"84","I made it through the entire cold and flu season unscathed and get a head cold in MARCH what kind of sick joke.... (pun intended)",FALSE,0,NA,2019-03-05 13:46:49,FALSE,NA,"1102928452112519170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_taylor_skye",0,FALSE,FALSE,NA,NA
"85","Follow these simple tips to help avoid catching a #cold or the #flu while flying on a plane or visiting an airport.… https://t.co/HZdWlUFCUJ",FALSE,2,NA,2019-03-05 13:46:11,TRUE,NA,"1102928296365441029",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","RexHealthcare",1,FALSE,FALSE,NA,NA
"86","Follow these simple tips to help avoid catching a #cold or the #flu while flying on a plane or visiting an airport.… https://t.co/weblQ4RCv4",FALSE,1,NA,2019-03-05 13:44:31,TRUE,NA,"1102927873252474881",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","UNC_Health_Care",1,FALSE,FALSE,NA,NA
"87","@deputy26mcsd Get to a Dr or Urgent Care - if it’s flu, you don’t want to mess around even if you are young and hea… https://t.co/rxeHTivgoW",FALSE,3,"deputy26mcsd",2019-03-05 13:31:56,TRUE,"1102662436992225283","1102924706422968320","203742256","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GoBuckeyesOH",0,FALSE,FALSE,NA,NA
"88","15 Immunity-Boosting Foods to Help You Through Cold and Flu Season https://t.co/IMZwXJgpp1 #TuesdayTips… https://t.co/LxkHbnIEi8",FALSE,0,NA,2019-03-05 13:31:02,TRUE,NA,"1102924481151057920",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","pinkshoecleancr",0,FALSE,FALSE,NA,NA
"89","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-05 13:06:04,FALSE,NA,"1102918198356172800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indra90005",38,TRUE,FALSE,NA,NA
"90","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-05 12:52:00,FALSE,NA,"1102914657562570752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","patricia0117",38,TRUE,FALSE,NA,NA
"91","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-05 12:50:18,FALSE,NA,"1102914229458399232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SE_Mamelund",38,TRUE,FALSE,NA,NA
"92",". #ad When cold and flu symptoms hit my home, I turn to Mucinex®. Join #MucusFighters to learn how to care for your… https://t.co/Ar8oh88Jev",FALSE,0,NA,2019-03-05 12:41:56,TRUE,NA,"1102912125155139584",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","trishasreviews",0,FALSE,FALSE,NA,NA
"93","Oh no, looks like I have another cold. This cold and flu season has been brutal. I'm ready to move onto less stuffy things.",FALSE,0,NA,2019-03-05 12:28:28,FALSE,NA,"1102908736438525954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThreeFates",0,FALSE,FALSE,NA,NA
"94","RT @jaebellabella: @btsvotingteam @Yoongiiluvu @BTS_twt <U+0001F912>...everyone take care it's cold/flu season. <U+0001F375><U+0001F958><U+0001F634> 
#BTSARMY #BestFanArmy #iHeartAwar…",FALSE,0,NA,2019-03-05 12:22:32,FALSE,NA,"1102907243777814533",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BLLHK_twt",2,TRUE,FALSE,NA,NA
"95","@LizaLLucas I have no doubt it can help with a COLD.
The FLU is not a COLD.
The very best preventive is and always… https://t.co/bnZg8LxXux",FALSE,0,"LizaLLucas",2019-03-05 12:21:57,TRUE,"1102905487853527040","1102907097816150017","17344826","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BusterTiberiusB",0,FALSE,FALSE,NA,NA
"96","How #IndoorPlants Can Help You Avoid Getting Sick This Flu Season. #housedesign https://t.co/e4cloqZSZ4",FALSE,1,NA,2019-03-05 12:20:12,FALSE,NA,"1102906656642486273",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MyHousePlans",0,FALSE,FALSE,NA,NA
"97","5. Go to the doctor, some things may go away on their own but some things also go away faster when they're properly… https://t.co/COziacWyfh",FALSE,2,"R_L_A_G",2019-03-05 12:11:43,TRUE,"1102896768927363073","1102904520630329344","47155605","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R_L_A_G",0,FALSE,FALSE,NA,NA
"98","If you've started any new prescriptions, beware that some drugs may have a side effect of suppressing your immune s… https://t.co/ulaHisrGvM",FALSE,0,NA,2019-03-05 12:10:12,TRUE,NA,"1102904140777304064",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NaturesPavilion",0,FALSE,FALSE,NA,NA
"99","@btsvotingteam @Yoongiiluvu @BTS_twt <U+0001F912>...everyone take care it's cold/flu season. <U+0001F375><U+0001F958><U+0001F634> 
#BTSARMY #BestFanArmy #iHeartAwards @BTS_twt",FALSE,1,"btsvotingteam",2019-03-05 11:56:35,FALSE,"1102885254228934656","1102900711770210304","921338490775773184","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaebellabella",2,FALSE,FALSE,NA,NA
"100","@LizaLLucas Most people don't know the difference between the flu and the common cold. They interchange those words… https://t.co/DLLzRsvunB",FALSE,0,"LizaLLucas",2019-03-05 11:54:29,TRUE,"1102856087307542528","1102900183954800640","17344826","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BusterTiberiusB",0,FALSE,FALSE,NA,NA
"101","If you are suffering from cold and flu then here are few best cold and flu medicines you need to check out. 

To kn… https://t.co/WhAgd0UXLl",FALSE,0,NA,2019-03-05 11:15:18,TRUE,NA,"1102890322684596224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Health_Clubfind",0,FALSE,FALSE,NA,NA
"102","RT @KXAN_News: Ever heard of elderberries<U+2753><U+2753> Some parents are treating their kids with this home remedy for a cold or flu-like symptoms. htt…",FALSE,0,NA,2019-03-05 10:15:43,FALSE,NA,"1102875329507545088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","homeremedyhacks",5,TRUE,FALSE,NA,NA
"103","@Grady_Booch @Apple iRing is 2020 -&gt; @tim_cook 

I blame the cold and flu medicine",FALSE,1,"_steve3_",2019-03-05 10:15:37,FALSE,"1102875125400117249","1102875303528022016","3248139409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_steve3_",1,FALSE,FALSE,NA,NA
"104","Okay it is officially illegal to get a cold or whatever one (1) week after you already had the flu

Related I would… https://t.co/yxMZkGylPF",FALSE,3,NA,2019-03-05 10:07:27,TRUE,NA,"1102873249585684480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vwaporwvawve",0,FALSE,FALSE,NA,NA
"105","I'm not enjoying this raging cold/flu but it does give me an excuse to just curl up in bed and start on… https://t.co/uorTG1wiNe",FALSE,1,NA,2019-03-05 09:06:05,TRUE,NA,"1102857803239059457",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TreyStokes",0,FALSE,FALSE,NA,NA
"106","@ultimasc sore throat- chloraseptic 

cold-i usually take either acetaminophen or anything that says cold and flu p… https://t.co/ROd8S9Z2kA",FALSE,1,"ultimasc",2019-03-05 08:53:57,TRUE,"1102852590537195521","1102854752013115392","4902146853","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mtirado46",0,FALSE,FALSE,NA,NA
"107","@LuvsGoddess10 I’m feeling better now, i just have a headache so I’m guessing I have a cold or the flu coming, It w… https://t.co/4vBsBFjAcs",FALSE,1,"LuvsGoddess10",2019-03-05 08:01:24,TRUE,"1102840537625870336","1102841529054441472","1012047001943527424","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","queensdrowse",0,FALSE,FALSE,NA,NA
"108","@darekB52 I got the alka seltzer cold/flu stuff because it typically worked really well. I don’t want to miss anoth… https://t.co/RRA7Y1j4Wk",FALSE,1,"darekB52",2019-03-05 07:35:46,TRUE,"1102831715914039296","1102835078026219520","3980359071","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GuardianPrinny",0,FALSE,FALSE,NA,NA
"109","This cold &amp; flu better piss off before the weekend <U+0001F62D><U+0001F62D><U+0001F62D> I’ve been looking forward to it for weeks!",FALSE,0,NA,2019-03-05 07:24:06,FALSE,NA,"1102832139735687174",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rabbitohslover",0,FALSE,FALSE,NA,NA
"110","Your Cold and Flu Questions Answered https://t.co/S3AfxuxPKI",FALSE,0,NA,2019-03-05 07:02:05,FALSE,NA,"1102826599802642432",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bridgeviewlib",0,FALSE,FALSE,NA,NA
"111","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-05 06:53:34,FALSE,NA,"1102824454386667520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ICMRDELHI",38,TRUE,FALSE,NA,NA
"112","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-05 06:35:39,FALSE,NA,"1102819947862999040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OneCodeWOLF",38,TRUE,FALSE,NA,NA
"113","Hyland's Earache Drops, Natural Homeopathic Cold &amp; Flu Earaches, Swimmers Ear and Allergies Relief, 0.33 Ounce -… https://t.co/vgyQLF6Nf1",FALSE,0,NA,2019-03-05 06:34:17,TRUE,NA,"1102819601891520512",NA,"<a href=""https://redseto.website"" rel=""nofollow"">redseto news</a>","Jaynarkliner",0,FALSE,FALSE,NA,NA
"114","Worse, we are moving from the H1 to H3 being dominant. 

This means — watch out and take precautions. 

https://t.co/Uxtpdms7vq",FALSE,0,"BerniesTeachers",2019-03-05 06:33:55,FALSE,"1102816852059643904","1102819509243543552","3368595916","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BerniesTeachers",0,FALSE,FALSE,NA,NA
"115","RT @ClevelandClinic: Is elderberry a helpful addition to your flu-fighting arsenal? https://t.co/0IvVpLq6b0",FALSE,0,NA,2019-03-05 06:18:24,FALSE,NA,"1102815606741630976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YasmeenShalabi",34,TRUE,FALSE,NA,NA
"116","Tbh the flu really isnt that bad besides the coughing and cold sweats<U+0001F937><U+0001F3FC><U+200D><U+2642><U+FE0F>",FALSE,3,NA,2019-03-05 05:38:28,FALSE,NA,"1102805554563559425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RankinBaseball",0,FALSE,FALSE,NA,NA
"117","@meinnameistla Padahal yg di Indonesia disebut flu itu kebanyakan bukan flu, tapi “common cold”. 

Kalau flu beda l… https://t.co/LeqGS8qSmq",FALSE,0,"meinnameistla",2019-03-05 05:25:57,TRUE,"1102780421182377985","1102802407619289088","1060377487744499712","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tey_saja",0,FALSE,FALSE,NA,NA
"118","Why Won't My Cold Go Away? https://t.co/rjUaH36WD2 from @WebMD",FALSE,0,NA,2019-03-05 05:15:16,FALSE,NA,"1102799718390878208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jmbsus",0,FALSE,FALSE,NA,NA
"119","More Severe Flu Strain Starts to Spread Widely https://t.co/ueRXwUOpMy
 from @WebMD",FALSE,0,NA,2019-03-05 05:12:49,FALSE,NA,"1102799099668123648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jmbsus",0,FALSE,FALSE,NA,NA
"120","Did you know germs LOVE to hang out in coffee makers? Join the @SeventhGen #GenerationGood community and learn grea… https://t.co/U24HbZggjZ",FALSE,0,NA,2019-03-05 05:03:51,TRUE,NA,"1102796846668361729",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","HappyCloud24",0,FALSE,FALSE,NA,NA
"121","@metasynchronic I am one of those odd people who is lacking the bacteria that makes me sweat stinky -- EXCEPT when… https://t.co/NfBEthYDnY",FALSE,5,"metasynchronic",2019-03-05 05:01:06,TRUE,"1102793265160478722","1102796153618423809","1126630598","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ShelleyElwood",0,FALSE,FALSE,NA,NA
"122","Thanks @teachOTR 

#repost from Facebook

""In honor of cold and flu, here’s a little
teacher hack I saw when I was… https://t.co/thIGGCihzy",FALSE,0,NA,2019-03-05 05:00:46,TRUE,NA,"1102796070051033088",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BeFIY4U",0,FALSE,FALSE,NA,NA
"123","@metasynchronic Anytime I get sick, be it cold/flu/whatever there comes a point where I ask Brian, ""do I need to sh… https://t.co/Tq494Wultn",FALSE,4,"metasynchronic",2019-03-05 04:59:10,TRUE,"1102793265160478722","1102795665829027842","1126630598","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RoseLizenberg",0,FALSE,FALSE,NA,NA
"124","How to treat a cold or flu at home https://t.co/13hclQRcbD https://t.co/cPty7HCYfP",FALSE,0,NA,2019-03-05 04:53:32,FALSE,NA,"1102794250712944640",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","GmhsGroup",0,FALSE,FALSE,NA,NA
"125","RT @tey_saja: Batuk-pilek-meriang ini yg jenis masuk angin kayak di Indonesia itu sih, yg common cold. Bukan flu ya. 

Klo flu gejalanya le…",FALSE,0,NA,2019-03-05 04:50:40,FALSE,NA,"1102793526687883264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aloelarum",5,TRUE,FALSE,NA,NA
"126","Fighting the common cold and flu https://t.co/iXMKoM2anh https://t.co/7n9kZtjC5B",FALSE,0,NA,2019-03-05 04:47:08,FALSE,NA,"1102792636417667072",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","VitalNutrition4",0,FALSE,FALSE,NA,NA
"127","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-05 04:46:50,FALSE,NA,"1102792564044816385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeMivshek",38,TRUE,FALSE,NA,NA
"128","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-05 04:34:12,FALSE,NA,"1102789383416135680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennifrancoise",38,TRUE,FALSE,NA,NA
"129","#ad When cold and flu symptoms hit my home, I turn to Mucinex®. Join #MucusFighters to learn how to care for your f… https://t.co/Ai4h6AABdC",FALSE,0,NA,2019-03-05 04:31:15,TRUE,NA,"1102788639698964480",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","TheScottDowns",0,FALSE,FALSE,NA,NA
"130","I know I’m not catching no cold or no flu right now.
Wtvr it is, it needs to go right back where it came from. https://t.co/I40ULgNEP6",FALSE,2,NA,2019-03-05 04:10:46,FALSE,NA,"1102783487390744579",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CassiieeB",0,FALSE,FALSE,NA,NA
"131","@tylerchambeers Me too, except, Walgreens nighttime cold and flu, it’s actually really good lol",FALSE,1,"tylerchambeers",2019-03-05 03:54:36,FALSE,"1102778541920399361","1102779416416010240","392744360","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alecmjohnson1",0,FALSE,FALSE,NA,NA
"132","Nah, I wish. Only bacterial stuff i've noticed. When I had a reaction to dust and pet dander they did nothing. Only… https://t.co/8jNTO1z8Hd",FALSE,0,NA,2019-03-05 03:43:28,TRUE,NA,"1102776614629322752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RelaxResetGo",0,FALSE,FALSE,NA,NA
"133","@ggsacks I did! Don’t take your kids to the doctor for a cold! Antibiotics don’t treat a cold or the flu. They can’… https://t.co/mMX3uNvus0",FALSE,1,"ggsacks",2019-03-05 03:43:15,TRUE,"1102753219833413632","1102776562695303168","52944231","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tommy_Divo",0,FALSE,FALSE,NA,NA
"134","CRANBERRY JUICE - DAILY - FIGHTS - CANCER - 
EFFECTIVE - IN - 'CURING' - INFECTIONS - LIKE - 
COLD - FLU - AND - 'S… https://t.co/Fx6iKJNEqR",FALSE,1,NA,2019-03-05 03:42:16,TRUE,NA,"1102776314849828865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sweet_and_Merry",0,FALSE,FALSE,NA,NA
"135","@TheRealDaytime When I come across someone with a cold/ flu, I immediately take my medicine and drink hot green tea… https://t.co/7QeFFyFowz",FALSE,0,"TheRealDaytime",2019-03-05 03:33:02,TRUE,"1102558202468548608","1102773991922696197","1482663290","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kewmcc72",0,FALSE,FALSE,NA,NA
"136","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-05 03:24:58,FALSE,NA,"1102771961615314944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","schuller42",38,TRUE,FALSE,NA,NA
"137","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-05 03:17:51,FALSE,NA,"1102770170186137601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kelseyhardin_",38,TRUE,FALSE,NA,NA
